order_date_epoch,order_date,profit
1544140800,2018-12-07,71.817
1544227200,2018-12-08,599.5247
1544313600,2018-12-09,290.2323
1544400000,2018-12-10,237.196
1544659200,2018-12-13,92.016
1544745600,2018-12-14,54.3
1544832000,2018-12-15,51.5754
1544918400,2018-12-16,155.6072
1545004800,2018-12-17,144.2877
1545091200,2018-12-18,86.4707
1545177600,2018-12-19,-185.772
1545350400,2018-12-21,327.0783
1545436800,2018-12-22,34.3073
1545523200,2018-12-23,5.9312
1545609600,2018-12-24,1157.1246
1545696000,2018-12-25,55.9278
1545955200,2018-12-28,214.6857
1546041600,2018-12-29,45.9582
1546128000,2018-12-30,10.389
